"base id","name","surname","amount 1","amount 2"
"93489","A","","-909592","226590"
"9124","A","","",""
"98296","A","","881735","-10314"
"6562","A","","",""
"68323","A","","931675","-570552"
"61248","A","","281672","547926"
"87384","A","","374305","73384"
"26264","A","","653698","977595"
"3654","A","","",""
"91482","A","","-480230","-795184"
"54237","A","","-67021","714411"
"74301","A","","665318","-134991"
"4818","A","","",""
"67901","A","","-356859","-534802"
"6055","A","","",""
"30869","A","","-284593","-524977"
"30492","A","","648350","-864486"
"72631","A","","761840","805664"
"55980","A","","-245815","385953"
"20500","A","","328947","413909"
"83847","A","","-35564","681042"
"22146","A","","-761873","-577342"
"1943","A","","",""
"34202","A","","-239396","762193"
"51131","A","","-902784","806946"
"21399","A","","-212398","532149"
"58548","A","","-758852","-614086"
"39713","A","","-645338","-204408"
"54091","A","","809552","362611"
"7595","A","","",""
"64439","A","","-392117","171897"
"77008","A","","678058","-48541"
"90244","A","","612550","168656"
"95757","A","","-90275","-281074"
"57801","A","","693903","909526"
"65417","A","","387893","-4048"
"62418","A","","457770","-776945"
"54603","A","","-625115","-988109"
"40284","A","","941175","592183"
"32537","A","","262730","-537215"
"30308","A","","7637","875910"
"61032","A","","-497788","817623"
"43163","A","","-247782","276812"
"42376","A","","-642597","-640950"
"21576","A","","706386","-516511"
"8087","A","","",""
"93573","A","","-13482","221163"
"63485","A","","245119","528746"
"56613","A","","571761","-720208"
"85864","A","","-685598","888022"
"73870","A","","-197680","324307"
"61123","A","","-154763","442680"
"47755","A","","-388143","-582752"
"11404","A","","324313","-199002"
"74624","A","","791233","-733576"
"6649","A","","",""
"32726","A","","-183098","-259458"
"5486","A","","",""
"83448","A","","626934","182564"
"4826","A","","",""
"45109","A","","427536","306167"
"52531","A","","39223","202395"
"35376","A","","424614","777820"
"15384","A","","17067","-937626"
"2473","A","","",""
"73459","A","","-723745","-324883"
"98376","A","","655884","377384"
"62597","A","","-605978","-581894"
"91349","A","","21042","472344"
"74217","A","","-878021","759476"
"35208","A","","-837603","-831314"
"73933","A","","593577","464955"
"2924","A","","",""
"64639","A","","929658","650884"
"46752","A","","-724318","-408406"
"91314","A","","973017","-111555"
"62053","A","","-590774","-934842"
"68581","A","","425373","-636052"
"97645","A","","-163977","-586398"
"24225","A","","-227455","-847877"
"62070","A","","41723","230812"
"2036","A","","",""
"89701","A","","-744105","-223697"
"20450","A","","7501","-413937"
"79125","A","","973835","797057"
"520","A","","",""
"80037","A","","189139","699703"
"92104","A","","179276","210857"
"67664","A","","899396","-788788"
"43983","A","","-202093","-102313"
"99493","A","","317115","-927536"
"6474","A","","",""
"28365","A","","382290","-338049"
"6276","A","","",""
"63683","A","","-42196","-19741"
"99028","A","","-426556","186621"
"43322","A","","-7830","-578649"
"39755","A","","114672","-474193"
"12428","A","","-349144","120308"
"87142","A","","703184","338963"
"44299","A","","-211512","-484023"
"91507","A","","726881","610228"
"56743","A","","75124","434228"
"71972","A","","-676074","356209"
"51622","A","","443643","423139"
"99412","A","","9237","816689"
"79352","A","","577424","-968045"
"3988","A","","",""
"58425","A","","483179","-307094"
"9162","A","","",""
"16132","A","","881387","75589"
"5119","A","","",""
"68896","A","","984569","321233"
"34161","A","","27853","-723174"
"71221","A","","-902990","-397112"
"12010","A","","-319283","-185512"
"29406","A","","-610739","142112"
"21348","A","","-164536","-42656"
"19728","A","","842465","6966"
"36057","A","","477650","-62120"
"42241","A","","971494","-94074"
"5580","A","","",""
"68862","A","","-541189","-254998"
"62530","A","","313237","993480"
"97650","A","","-209861","453362"
"63709","A","","-103084","-498863"
"44173","A","","39558","838571"
"17981","A","","809313","-652611"
"5208","A","","",""
"21789","A","","-554494","-101261"
"80939","A","","-713647","-702945"
"53698","A","","342605","305162"
"29399","A","","263987","-853288"
"77592","A","","397342","609850"
"43874","A","","-488409","590010"
"50769","A","","155777","-884249"
"39413","A","","338779","848378"
"95850","A","","-924454","-70645"
"20374","A","","35868","853601"
"48618","A","","-301162","122614"
"47324","A","","-287908","-201175"
"53456","A","","948630","533499"
"68913","A","","817810","510423"
"84539","A","","866305","590785"
"60135","A","","377046","730112"
"70777","A","","491292","49272"
"12209","A","","233401","-293316"
"18199","A","","753071","34591"
"64681","A","","-258618","-278400"
"91856","A","","-646587","-148674"
"33754","A","","-843591","-305505"
"93400","A","","-771206","-977242"
"88206","A","","-808531","-684825"
"81316","A","","827969","-603326"
"84153","A","","508041","-304045"
"60988","A","","936224","-936517"
"31162","A","","343870","-798753"
"71503","A","","-713991","-661500"
"88752","A","","-794245","-812764"
"23591","A","","-610572","406200"
"35445","A","","877390","-875667"
"82253","A","","604655","294573"
"67607","A","","931409","-991536"
"46353","A","","894009","-350948"
"45771","A","","-928760","-683787"
"92998","A","","-390269","146798"
"71023","A","","91022","713460"
"61421","A","","-157686","-718874"
"37541","A","","-152568","446049"
"96110","A","","900474","-590002"
"64808","A","","127970","-206101"
"81931","A","","381164","48858"
"72727","A","","-688268","-239459"
"1701","A","","",""
"5116","A","","",""
"94352","A","","258866","-492704"
"18675","A","","973625","103590"
"23617","A","","865618","663127"
"5238","A","","",""
"86418","A","","-695346","74985"
"38304","A","","-249968","730528"
"60130","A","","-192437","-845219"
"64340","A","","-79927","351191"
"483","A","","",""
"49310","A","","-738023","9326"
"3958","A","","",""
"97386","A","","-433631","-568473"
"86298","A","","903492","729035"
"39780","A","","-242782","742654"
"34779","A","","-553322","684169"
"16263","A","","611953","630294"
"57891","A","","-505229","-353153"
"82398","A","","-753833","-758014"
"27915","A","","-611826","-752401"
"37624","A","","63286","-687466"
"88643","A","","-562841","674672"
"16798","A","","481355","447273"
"91810","A","","-369168","843587"
"44403","A","","-151746","51598"
"89785","A","","-973665","718743"
"33867","A","","715059","984343"
"12258","A","","-98096","668001"
"41240","A","","404788","670450"
"13315","A","","273538","750753"
"88265","A","","-945256","652743"
"53749","A","","280409","-645708"
"27262","A","","478543","-405653"
"89451","A","","307796","673832"
"34910","A","","-138736","-13039"
"25433","A","","-314039","887175"
"39840","A","","-547250","-683223"
"7426","A","","",""
"94299","A","","177881","-540819"
"67219","A","","945377","77426"
"13925","A","","809332","222371"
"26126","A","","-697169","-962120"
"42753","A","","-451472","-797841"
"96334","A","","944803","464173"
"87109","A","","133960","-914692"
"81370","A","","413167","472352"
"71279","A","","-968619","947994"
"25571","A","","569140","871463"
"17787","A","","-474294","-78436"
"47601","A","","-741473","850057"
"34290","A","","497840","441791"
"33294","A","","157786","-369719"
"12529","A","","-896317","930563"
"65926","A","","-788434","-863494"
"73601","A","","559709","403638"
"86730","A","","-157156","828251"
"59193","A","","-204599","866136"
"67854","A","","-68389","-218672"
"81974","A","","-755982","992118"
"41064","A","","-639564","14362"
"92304","A","","139089","-968013"
"63540","A","","-749132","227461"
"77950","A","","-810905","702503"
"50603","A","","-97731","364550"
"73044","A","","740177","-662670"
"25456","A","","-883531","863138"
"39743","A","","-571740","3845"
"59844","A","","-36757","720352"
"82877","A","","-492338","-60457"
"73909","A","","163448","-868628"
"29911","A","","667048","214256"
"23641","A","","-884948","768304"
"79760","A","","-760085","-405247"
"61657","A","","604074","386122"
"71150","A","","323067","223095"
"43175","A","","-542603","254664"
"36118","A","","-193884","-666270"
"92714","A","","608091","911439"
"85309","A","","255843","-920033"
"39919","A","","540349","795919"
"85960","A","","214605","676249"
"65162","A","","317552","-391274"
"95768","A","","-12396","-694195"
"86740","A","","600675","-455058"
"80926","A","","918996","889532"
"23993","A","","420618","-80342"
"51101","A","","-360168","625572"
"39724","A","","177613","-198303"
"97559","A","","-153079","899901"
"62219","A","","873568","-144304"
"22349","A","","-357971","-172402"
"38197","A","","-170946","-963847"
"4545","A","","",""
"30923","A","","-332539","842424"
"2501","A","","",""
"75412","A","","-952126","433453"
"67484","A","","531828","420376"
"98683","A","","184734","-996412"
"3940","A","","",""
"48897","A","","20909","392073"
"94512","A","","268369","-181556"
"65997","A","","-236800","-716786"
"17697","A","","-924829","-91726"
"90966","A","","963042","-847403"
"32358","A","","-285462","-587586"
"30478","A","","-319869","944223"
"86481","A","","-220868","-187842"
"15770","A","","473609","862714"
"67198","A","","509111","666029"
"88235","A","","89885","328179"
"48388","A","","694919","-745840"
"58069","A","","-269174","410933"
"47812","A","","-872662","107904"
"31283","A","","652691","468683"
"12333","A","","862111","-312026"
"4285","A","","",""
"41234","A","","852599","341142"
"90625","A","","557139","-148869"
"6523","A","","",""
"36294","A","","-38522","439413"
"6929","A","","",""
"46700","A","","296457","-916456"
"97696","A","","-989360","253542"
"61049","A","","423378","559798"
"297","A","","",""
"78194","A","","-648772","-910596"
"61169","A","","-480552","12102"
"27083","A","","-942959","393976"
"95608","A","","-183976","-644491"
"28398","A","","-699967","773372"
"53076","A","","665283","-63260"
"83403","A","","434993","160470"
"67299","A","","-215087","394717"
"76796","A","","-198977","-767639"
"71894","A","","490919","-582653"
"9973","A","","",""
"4711","A","","",""
"89673","A","","-734106","554464"
"86491","A","","104220","-911346"
"82051","A","","933386","790952"
"71786","A","","-85589","-288889"
"58580","A","","-550288","-645996"
"40371","A","","95604","320426"
"67489","A","","546991","-514453"
"70886","A","","-506319","13749"
"57863","A","","-216992","93774"
"21326","A","","554964","-903633"
"60849","A","","968983","298799"
"88720","A","","-387355","-3125"
"61035","A","","-487086","-261610"
"572","A","","",""
"5424","A","","",""
"97549","A","","230807","925165"
"39413","A","","338779","848378"
"3306","A","","",""
"59110","A","","-286982","-553586"
"13595","A","","-118783","-502715"
"13369","A","","633659","-857235"
"6775","A","","",""
"75676","A","","854102","-397527"
"35687","A","","378984","594933"
"63589","A","","-258698","167641"
"70556","A","","-387630","127787"
"78162","A","","305023","482866"
"75060","A","","396437","-882185"
"66716","A","","510528","-33835"
"30944","A","","154067","646355"
"70511","A","","-286876","319824"
"34465","A","","-157499","-315415"
"60571","A","","397849","475339"
"15187","A","","449765","-304654"
"91320","A","","-860077","-666606"
"60205","A","","57076","-103097"
"9784","A","","",""
"89557","A","","245217","361803"
"51632","A","","529253","377135"
"24019","A","","433098","-598015"
"92183","A","","-553979","-144824"
"47469","A","","348249","-646840"
"52462","A","","40140","111177"
"28501","A","","376322","-752514"
"79764","A","","-38289","830177"
"1668","A","","",""
"40999","A","","-711022","764373"
"49357","A","","669546","641949"
"80106","A","","-320458","842693"
"15341","A","","953310","585964"
"21247","A","","45754","908012"
"22933","A","","893292","-678088"
"77190","A","","-709162","-833007"
"29201","A","","201821","782688"
"85226","A","","-202244","108763"
"6755","A","","",""
"65319","A","","413103","-261002"
"43851","A","","662065","963958"
"99599","A","","-189713","585502"
"69283","A","","284328","505148"
"61998","A","","-432586","852311"
"49689","A","","404683","-684952"
"33116","A","","-999162","-203934"
"31649","A","","234060","183955"
"81785","A","","-50841","96587"
"82248","A","","726296","954901"
"85601","A","","-466348","446458"
"44847","A","","-931395","276626"
"67646","A","","798840","896373"
"23263","A","","-809763","-486134"
"7040","A","","",""
"5494","A","","",""
"94435","A","","955225","149527"
"20466","A","","-948851","-347626"
"21800","A","","124289","728110"
"18584","A","","-411544","-398828"
"78888","A","","498743","696535"
"35091","A","","729227","26041"
"25158","A","","-10087","40686"
"41566","A","","-346923","-423218"
"56168","A","","278209","-140447"
"57567","A","","949451","743764"
"17145","A","","367675","-733931"
"54294","A","","467793","-582789"
"28635","A","","-67344","681135"
"32812","A","","-836506","722229"
"66863","A","","941263","907432"
"86661","A","","-279396","-915910"
"47256","A","","412048","245289"
"56380","A","","-912037","221211"
"38330","A","","-499704","-315145"
"86003","A","","416453","385159"
"93450","A","","931784","-205560"
"57381","A","","-566829","709694"
"68572","A","","929556","440950"
"64795","A","","-336432","-402086"
"46936","A","","-746354","-478912"
"43232","A","","391360","-243280"
"15005","A","","833732","-825019"
"17541","A","","-83488","51131"
"72271","A","","-849826","382592"
"14861","A","","759059","-276460"
"39827","A","","-522944","-749487"
"48570","A","","-519688","435852"
"21166","A","","579069","-633407"
"10998","A","","789077","751488"
"7357","A","","",""
"7885","A","","",""
"44749","A","","-109347","361847"
"1535","A","","",""
"27202","A","","449374","429428"
"71102","A","","-973084","-491158"
"33750","A","","396725","-991243"
"89380","A","","912526","-493829"
"68577","A","","958379","606971"
"42647","A","","-949949","-696662"
